sample_idx,record_id,true_label,pred_label,drift_score,confidence,entropy,margin,policy_level,action,reason_code
2562,103,N,N,0.0,0.9651,0.1653,0.9336,normal,accept,NORMAL
2563,103,N,N,0.0,0.97,0.1463,0.9428,normal,accept,NORMAL
2564,103,N,N,0.0,0.9613,0.178,0.9258,normal,accept,NORMAL
2565,103,N,N,0.0,0.975,0.1272,0.9525,normal,accept,NORMAL
2566,103,N,N,0.0,0.9752,0.1271,0.953,normal,accept,NORMAL
2567,103,N,N,0.0,0.9677,0.155,0.9382,normal,accept,NORMAL
2568,103,N,N,0.0,0.9571,0.1904,0.9173,normal,accept,NORMAL
2569,103,N,N,0.0,0.9274,0.2778,0.8583,normal,accept,NORMAL
2570,103,N,N,0.0,0.9626,0.1734,0.9282,normal,accept,NORMAL
2571,103,N,N,0.0,0.9739,0.1322,0.9505,normal,accept,NORMAL
2572,103,N,N,0.0,0.9666,0.1588,0.9362,normal,accept,NORMAL
2573,103,N,N,0.0,0.9816,0.1014,0.966,normal,accept,NORMAL
2574,103,N,N,0.0,0.9829,0.0956,0.9683,normal,accept,NORMAL
2575,103,N,N,0.0,0.9325,0.2634,0.8683,normal,accept,NORMAL
2576,103,N,N,0.0,0.9275,0.2757,0.8582,normal,accept,NORMAL
2577,103,N,N,0.0,0.959,0.1845,0.9209,normal,accept,NORMAL
2578,103,N,N,0.0,0.9707,0.1436,0.944,normal,accept,NORMAL
2579,103,N,N,0.0,0.9785,0.1158,0.9601,normal,accept,NORMAL
2580,103,N,N,0.0,0.9787,0.1128,0.96,normal,accept,NORMAL
2581,103,N,N,0.0,0.9778,0.1173,0.9585,normal,accept,NORMAL
2582,103,N,N,0.0,0.9628,0.1712,0.9283,normal,accept,NORMAL
2583,103,N,N,0.0,0.9108,0.318,0.8249,normal,accept,NORMAL
2584,103,N,N,0.0,0.9153,0.3075,0.8341,normal,accept,NORMAL
2585,103,N,N,0.0,0.9706,0.145,0.9442,normal,accept,NORMAL
2586,103,N,N,0.0,0.9735,0.1333,0.9496,normal,accept,NORMAL
2587,103,N,N,0.0,0.9664,0.1591,0.9357,normal,accept,NORMAL
2588,103,N,N,0.0,0.9508,0.2107,0.9046,normal,accept,NORMAL
2589,103,N,N,0.0,0.9766,0.1222,0.9559,normal,accept,NORMAL
2590,103,N,N,0.0,0.9675,0.1573,0.9383,normal,accept,NORMAL
2591,103,N,N,0.0,0.975,0.1288,0.9531,normal,accept,NORMAL
2592,103,N,N,0.0,0.9729,0.1352,0.9483,normal,accept,NORMAL
2593,103,N,N,0.0,0.9605,0.1813,0.9243,normal,accept,NORMAL
2594,103,N,N,0.0,0.9677,0.1572,0.9389,normal,accept,NORMAL
2595,103,N,N,0.0,0.9544,0.2035,0.9132,normal,accept,NORMAL
2596,103,N,N,0.0,0.9539,0.2037,0.9116,normal,accept,NORMAL
2597,103,N,N,0.0,0.9299,0.2719,0.8634,normal,accept,NORMAL
2598,103,N,N,0.0,0.9488,0.2191,0.9014,normal,accept,NORMAL
2599,103,N,N,0.0,0.9221,0.2909,0.8477,normal,accept,NORMAL
2600,103,N,N,0.0,0.9418,0.237,0.8868,normal,accept,NORMAL
2601,103,N,N,0.0,0.9331,0.2678,0.8712,normal,accept,NORMAL
2602,103,N,N,0.0,0.9605,0.1843,0.9254,normal,accept,NORMAL
2603,103,N,N,0.0,0.9693,0.149,0.9415,normal,accept,NORMAL
2604,103,N,N,0.0,0.9256,0.282,0.8546,normal,accept,NORMAL
2605,103,N,N,0.0,0.8957,0.3591,0.7963,normal,accept,NORMAL
2606,103,N,N,0.0,0.9193,0.3028,0.8434,normal,accept,NORMAL
2607,103,N,N,0.0,0.958,0.1889,0.9194,normal,accept,NORMAL
2608,103,N,N,0.0,0.9783,0.1159,0.9597,normal,accept,NORMAL
2609,103,N,N,0.0,0.9705,0.1446,0.9437,normal,accept,NORMAL
2610,103,N,N,0.0,0.9669,0.1582,0.9367,normal,accept,NORMAL
2611,103,N,N,0.0,0.8991,0.3465,0.802,normal,accept,NORMAL
2612,103,N,N,0.0,0.9518,0.2087,0.907,normal,accept,NORMAL
2613,103,N,N,0.0,0.9492,0.2172,0.902,normal,accept,NORMAL
2614,103,N,N,0.0,0.9434,0.2378,0.8914,normal,accept,NORMAL
2615,103,N,N,0.0,0.9637,0.1695,0.9304,normal,accept,NORMAL
2616,103,N,N,0.0,0.9553,0.2014,0.9151,normal,accept,NORMAL
2617,103,N,N,0.0,0.968,0.157,0.9398,normal,accept,NORMAL
2618,103,N,N,0.0,0.9433,0.2339,0.89,normal,accept,NORMAL
2619,103,N,N,0.0,0.9556,0.1956,0.9143,normal,accept,NORMAL
2620,103,N,N,0.0,0.9731,0.135,0.9488,normal,accept,NORMAL
2621,103,N,N,0.0,0.9776,0.1189,0.9581,normal,accept,NORMAL
2622,103,N,N,0.0,0.9747,0.1314,0.9531,normal,accept,NORMAL
2623,103,N,N,0.0,0.951,0.21,0.9052,normal,accept,NORMAL
2624,103,N,N,0.0,0.9053,0.3305,0.814,normal,accept,NORMAL
2625,103,N,N,0.0,0.9399,0.2433,0.8833,normal,accept,NORMAL
2626,103,N,N,0.0,0.9405,0.2432,0.8848,normal,accept,NORMAL
2627,103,N,N,0.0,0.9595,0.1843,0.9223,normal,accept,NORMAL
2628,103,N,N,0.0,0.9698,0.1478,0.9426,normal,accept,NORMAL
2629,103,N,N,0.0,0.969,0.152,0.9415,normal,accept,NORMAL
2630,103,N,N,0.0,0.964,0.1687,0.9312,normal,accept,NORMAL
2631,103,N,N,0.0,0.966,0.1609,0.935,normal,accept,NORMAL
2632,103,N,N,0.0,0.9738,0.1348,0.951,normal,accept,NORMAL
2633,103,N,N,0.0,0.9435,0.2344,0.8907,normal,accept,NORMAL
2634,103,N,N,0.0,0.9234,0.2878,0.8503,normal,accept,NORMAL
2635,103,N,N,0.0,0.949,0.2162,0.9012,normal,accept,NORMAL
2636,103,N,N,0.0,0.9667,0.1597,0.9365,normal,accept,NORMAL
2637,103,N,N,0.0,0.9683,0.1539,0.9398,normal,accept,NORMAL
2638,103,N,N,0.0,0.9604,0.18,0.9238,normal,accept,NORMAL
2639,103,N,N,0.0,0.9606,0.1798,0.9242,normal,accept,NORMAL
2640,103,N,N,0.0,0.9498,0.214,0.903,normal,accept,NORMAL
2641,103,N,N,0.0,0.9655,0.1621,0.9337,normal,accept,NORMAL
2642,103,N,N,0.0,0.9718,0.1404,0.9466,normal,accept,NORMAL
2643,103,N,N,0.0,0.9666,0.159,0.9362,normal,accept,NORMAL
2644,103,N,N,0.0,0.9625,0.1732,0.9281,normal,accept,NORMAL
2645,103,N,N,0.0,0.9402,0.244,0.8842,normal,accept,NORMAL
2646,103,N,N,0.0,0.9564,0.1932,0.9158,normal,accept,NORMAL
2647,103,N,N,0.0,0.9341,0.2608,0.872,normal,accept,NORMAL
2648,103,N,N,0.0,0.9456,0.2271,0.8945,normal,accept,NORMAL
2649,103,N,N,0.0,0.9575,0.1903,0.9182,normal,accept,NORMAL
2650,103,N,N,0.0,0.9699,0.1468,0.9426,normal,accept,NORMAL
2651,103,N,N,0.0,0.9781,0.1161,0.9588,normal,accept,NORMAL
2652,103,N,N,0.0,0.9349,0.2567,0.873,normal,accept,NORMAL
2653,103,N,N,0.0,0.9562,0.1945,0.9156,normal,accept,NORMAL
2654,103,N,N,0.0,0.9575,0.1899,0.9182,normal,accept,NORMAL
2655,103,N,N,0.0,0.9428,0.2366,0.8893,normal,accept,NORMAL
2656,103,N,N,0.0,0.9575,0.1922,0.9187,normal,accept,NORMAL
2657,103,N,N,0.0,0.9627,0.1738,0.9289,normal,accept,NORMAL
2658,103,N,N,0.0,0.9653,0.1629,0.9333,normal,accept,NORMAL
2659,103,N,N,0.0,0.9559,0.1941,0.9149,normal,accept,NORMAL
2660,103,N,N,0.0,0.9595,0.1838,0.9221,normal,accept,NORMAL
2661,103,N,N,0.0,0.9627,0.172,0.9282,normal,accept,NORMAL
2662,103,N,N,0.0,0.9535,0.2031,0.9104,normal,accept,NORMAL
2663,103,N,N,0.0,0.973,0.1356,0.9487,normal,accept,NORMAL
2664,103,N,N,0.0,0.9713,0.1434,0.9457,normal,accept,NORMAL
2665,103,N,N,0.0,0.9742,0.1313,0.9512,normal,accept,NORMAL
2666,103,N,N,0.0,0.9539,0.2013,0.9111,normal,accept,NORMAL
2667,103,N,N,0.0,0.9244,0.285,0.8522,normal,accept,NORMAL
2668,103,N,N,0.0,0.9487,0.2179,0.9007,normal,accept,NORMAL
2669,103,N,N,0.0,0.9701,0.1458,0.943,normal,accept,NORMAL
2670,103,N,N,0.0,0.9759,0.1235,0.9543,normal,accept,NORMAL
2671,103,N,N,0.0,0.9695,0.1482,0.9416,normal,accept,NORMAL
2672,103,N,N,0.0,0.9654,0.1645,0.9342,normal,accept,NORMAL
2673,103,N,N,0.0,0.9598,0.1819,0.9226,normal,accept,NORMAL
2674,103,N,N,0.0,0.9425,0.2376,0.8888,normal,accept,NORMAL
2675,103,N,N,0.0,0.944,0.2307,0.8911,normal,accept,NORMAL
2676,103,N,N,0.0,0.9608,0.1786,0.9246,normal,accept,NORMAL
2677,103,N,N,0.0,0.9739,0.1311,0.9504,normal,accept,NORMAL
2678,103,N,N,0.0,0.9708,0.1435,0.9442,normal,accept,NORMAL
2679,103,N,N,0.0,0.9659,0.1613,0.9347,normal,accept,NORMAL
2680,103,N,N,0.0,0.964,0.1679,0.9309,normal,accept,NORMAL
2681,103,N,N,0.0,0.9677,0.1551,0.9386,normal,accept,NORMAL
2682,103,N,N,0.0,0.972,0.1412,0.9477,normal,accept,NORMAL
2683,103,N,N,0.0,0.9667,0.1576,0.9361,normal,accept,NORMAL
2684,103,N,N,0.0,0.9681,0.154,0.9392,normal,accept,NORMAL
2685,103,N,N,0.0,0.968,0.1543,0.9389,normal,accept,NORMAL
2686,103,N,N,0.0,0.9716,0.1401,0.9459,normal,accept,NORMAL
2687,103,N,N,0.0,0.9663,0.1604,0.9357,normal,accept,NORMAL
2688,103,N,N,0.0,0.973,0.1377,0.9496,normal,accept,NORMAL
2689,103,N,N,0.0,0.9303,0.2708,0.8643,normal,accept,NORMAL
2690,103,N,N,0.0,0.9094,0.3236,0.8227,normal,accept,NORMAL
2691,103,N,N,0.0,0.9702,0.1448,0.9429,normal,accept,NORMAL
2692,103,N,N,0.0,0.9838,0.0923,0.9701,normal,accept,NORMAL
2693,103,N,N,0.0,0.942,0.2374,0.8874,normal,accept,NORMAL
2694,103,N,N,0.0,0.9534,0.2028,0.91,normal,accept,NORMAL
2695,103,N,N,0.0,0.9669,0.1581,0.9368,normal,accept,NORMAL
2696,103,N,N,0.0,0.9791,0.1122,0.9609,normal,accept,NORMAL
2697,103,N,N,0.0,0.9537,0.2014,0.9105,normal,accept,NORMAL
2698,103,N,N,0.0,0.9814,0.1031,0.9657,normal,accept,NORMAL
2699,103,N,N,0.0,0.9784,0.1172,0.9602,normal,accept,NORMAL
2700,103,N,N,0.0,0.9516,0.2078,0.9062,normal,accept,NORMAL
2701,103,N,N,0.0,0.966,0.1605,0.9349,normal,accept,NORMAL
2702,103,N,N,0.0,0.9677,0.1549,0.9381,normal,accept,NORMAL
2703,103,N,N,0.0,0.9685,0.153,0.9403,normal,accept,NORMAL
2704,103,N,N,0.0,0.9742,0.1305,0.9511,normal,accept,NORMAL
2705,103,N,N,0.0,0.9683,0.1522,0.9393,normal,accept,NORMAL
2706,103,N,N,0.0,0.9663,0.1614,0.9359,normal,accept,NORMAL
2707,103,N,N,0.0,0.9738,0.1334,0.9505,normal,accept,NORMAL
2708,103,N,N,0.0,0.9569,0.1941,0.9176,normal,accept,NORMAL
2709,103,N,N,0.0,0.9585,0.1869,0.9204,normal,accept,NORMAL
2710,103,N,N,0.0,0.9631,0.1702,0.9291,normal,accept,NORMAL
2711,103,N,N,0.0,0.951,0.2107,0.9053,normal,accept,NORMAL
2712,103,N,N,0.0,0.9657,0.1616,0.9342,normal,accept,NORMAL
2713,103,N,N,0.0,0.956,0.1952,0.9152,normal,accept,NORMAL
2714,103,N,N,0.0,0.955,0.198,0.9132,normal,accept,NORMAL
2715,103,N,N,0.0,0.9548,0.2011,0.9133,normal,accept,NORMAL
2716,103,N,N,0.0,0.9275,0.28,0.8591,normal,accept,NORMAL
2717,103,N,N,0.0,0.9018,0.341,0.8074,normal,accept,NORMAL
2718,103,N,N,0.0,0.9417,0.2388,0.8868,normal,accept,NORMAL
2719,103,N,N,0.0,0.9694,0.1513,0.9423,normal,accept,NORMAL
2720,103,N,N,0.0,0.9523,0.2078,0.908,normal,accept,NORMAL
2721,103,N,N,0.0,0.943,0.2348,0.8893,normal,accept,NORMAL
2722,103,N,N,0.0,0.953,0.2072,0.9099,normal,accept,NORMAL
2723,103,N,N,0.0,0.9055,0.3326,0.8149,normal,accept,NORMAL
2724,103,N,N,0.0,0.9493,0.2181,0.9025,normal,accept,NORMAL
2725,103,N,N,0.0,0.9627,0.1726,0.9285,normal,accept,NORMAL
2726,103,N,N,0.0,0.9652,0.1652,0.9335,normal,accept,NORMAL
2727,103,N,N,0.0,0.9601,0.181,0.9233,normal,accept,NORMAL
2728,103,N,N,0.0,0.9666,0.1601,0.9365,normal,accept,NORMAL
2729,103,N,N,0.0,0.9593,0.1846,0.9219,normal,accept,NORMAL
2730,103,N,N,0.0,0.9202,0.2992,0.8448,normal,accept,NORMAL
2731,103,N,N,0.0,0.9103,0.3272,0.826,normal,accept,NORMAL
2732,103,N,N,0.0,0.9692,0.1486,0.941,normal,accept,NORMAL
2733,103,N,N,0.0,0.9787,0.114,0.96,normal,accept,NORMAL
2734,103,N,N,0.0,0.9663,0.1607,0.9356,normal,accept,NORMAL
2735,103,N,N,0.0,0.9808,0.1062,0.9651,normal,accept,NORMAL
2736,103,N,N,0.0,0.9647,0.1664,0.9324,normal,accept,NORMAL
2737,103,N,N,0.0,0.9131,0.3148,0.8301,normal,accept,NORMAL
2738,103,N,N,0.0,0.9542,0.1988,0.9112,normal,accept,NORMAL
2739,103,N,N,0.0,0.9651,0.1634,0.933,normal,accept,NORMAL
2740,103,N,N,0.0,0.9643,0.1666,0.9315,normal,accept,NORMAL
2741,103,N,N,0.0,0.963,0.1712,0.929,normal,accept,NORMAL
2742,103,N,N,0.0,0.9668,0.1592,0.9366,normal,accept,NORMAL
2743,103,N,N,0.0,0.9685,0.153,0.9403,normal,accept,NORMAL
2744,103,N,N,0.0,0.9514,0.2099,0.9062,normal,accept,NORMAL
2745,103,N,N,0.0,0.9568,0.1934,0.917,normal,accept,NORMAL
2746,103,N,N,0.0,0.9829,0.097,0.9686,normal,accept,NORMAL
2747,103,N,N,0.0,0.983,0.0957,0.9684,normal,accept,NORMAL
2748,103,N,N,0.0,0.9783,0.1143,0.9589,normal,accept,NORMAL
2749,103,N,N,0.0,0.9569,0.1918,0.917,normal,accept,NORMAL
2750,103,N,N,0.0,0.9765,0.1219,0.9558,normal,accept,NORMAL
2751,103,N,N,0.0,0.9635,0.1692,0.9298,normal,accept,NORMAL
2752,103,N,N,0.0,0.94,0.2427,0.8833,normal,accept,NORMAL
2753,103,N,N,0.0,0.9677,0.1561,0.9387,normal,accept,NORMAL
2754,103,N,N,0.0,0.9734,0.1351,0.9497,normal,accept,NORMAL
2755,103,N,N,0.0,0.9465,0.2273,0.8972,normal,accept,NORMAL
2756,103,N,N,0.0,0.9625,0.1727,0.928,normal,accept,NORMAL
2757,103,N,N,0.0,0.9621,0.1742,0.927,normal,accept,NORMAL
2758,103,N,N,0.0,0.9625,0.1729,0.928,normal,accept,NORMAL
2759,103,N,N,0.0,0.9356,0.2565,0.8749,normal,accept,NORMAL
2760,103,N,N,0.0,0.9681,0.1536,0.9391,normal,accept,NORMAL
2761,103,N,N,0.0,0.9802,0.1078,0.9631,normal,accept,NORMAL
2762,103,N,N,0.0,0.964,0.1673,0.9308,normal,accept,NORMAL
2763,103,N,N,0.0,0.9223,0.2936,0.8489,normal,accept,NORMAL
2764,103,N,N,0.0,0.9224,0.2936,0.849,normal,accept,NORMAL
2765,103,N,N,0.0,0.9589,0.1866,0.9212,normal,accept,NORMAL
2766,103,N,N,0.0,0.9586,0.1872,0.9205,normal,accept,NORMAL
2767,103,N,N,0.0,0.9583,0.1874,0.9197,normal,accept,NORMAL
2768,103,N,N,0.0,0.9698,0.1488,0.9429,normal,accept,NORMAL
2769,103,N,N,0.0,0.9774,0.119,0.9577,normal,accept,NORMAL
2770,103,N,N,0.0,0.977,0.1199,0.9567,normal,accept,NORMAL
2771,103,N,N,0.0,0.9618,0.1756,0.9269,normal,accept,NORMAL
2772,103,N,N,0.0,0.9713,0.1425,0.9458,normal,accept,NORMAL
2773,103,N,N,0.0,0.9705,0.1452,0.944,normal,accept,NORMAL
2774,103,N,N,0.0,0.9523,0.2077,0.9083,normal,accept,NORMAL
2775,103,N,N,0.0,0.9743,0.1307,0.9512,normal,accept,NORMAL
2776,103,N,N,0.0,0.9721,0.1395,0.9472,normal,accept,NORMAL
2777,103,N,N,0.0,0.9354,0.2591,0.875,normal,accept,NORMAL
2778,103,N,N,0.0,0.9082,0.329,0.821,normal,accept,NORMAL
2779,103,N,N,0.0,0.9279,0.2782,0.8596,normal,accept,NORMAL
2780,103,N,N,0.0,0.9604,0.1827,0.9246,normal,accept,NORMAL
2781,103,N,N,0.0,0.9599,0.1818,0.9229,normal,accept,NORMAL
2782,103,N,N,0.0,0.9729,0.1378,0.949,normal,accept,NORMAL
2783,103,N,N,0.0,0.9803,0.1073,0.9634,normal,accept,NORMAL
2784,103,N,N,0.0,0.9712,0.1414,0.9448,normal,accept,NORMAL
2785,103,N,N,0.0,0.9629,0.1704,0.9286,normal,accept,NORMAL
2786,103,N,N,0.0,0.9573,0.191,0.9179,normal,accept,NORMAL
2787,103,N,N,0.0,0.9511,0.2087,0.905,normal,accept,NORMAL
2788,103,N,N,0.0,0.9687,0.1512,0.94,normal,accept,NORMAL
2789,103,N,N,0.0,0.98,0.1073,0.9624,normal,accept,NORMAL
2790,103,N,N,0.0,0.9614,0.1749,0.9254,normal,accept,NORMAL
2791,103,N,N,0.0,0.9707,0.1436,0.944,normal,accept,NORMAL
2792,103,N,N,0.0,0.9628,0.1702,0.9281,normal,accept,NORMAL
2793,103,N,N,0.0,0.9636,0.1679,0.9299,normal,accept,NORMAL
2794,103,N,N,0.0,0.9783,0.1138,0.9588,normal,accept,NORMAL
2795,103,N,N,0.0,0.9747,0.1276,0.9515,normal,accept,NORMAL
2796,103,N,N,0.0,0.9717,0.1392,0.9461,normal,accept,NORMAL
2797,103,N,N,0.0,0.9632,0.171,0.9295,normal,accept,NORMAL
2798,103,N,N,0.0,0.968,0.1542,0.939,normal,accept,NORMAL
2799,103,N,N,0.0,0.9514,0.2076,0.9056,normal,accept,NORMAL
2800,103,N,N,0.0,0.9425,0.2353,0.8882,normal,accept,NORMAL
2801,103,N,N,0.0,0.9474,0.223,0.8985,normal,accept,NORMAL
2802,103,N,N,0.0,0.9676,0.155,0.938,normal,accept,NORMAL
2803,103,N,N,0.0,0.9589,0.1848,0.9209,normal,accept,NORMAL
2804,103,N,N,0.0,0.9755,0.1253,0.9535,normal,accept,NORMAL
2805,103,N,N,0.0,0.9531,0.2047,0.9094,normal,accept,NORMAL
2806,103,N,N,0.0,0.9469,0.2228,0.897,normal,accept,NORMAL
2807,103,N,N,0.0,0.9708,0.1429,0.9443,normal,accept,NORMAL
2808,103,N,N,0.0,0.9558,0.1939,0.9143,normal,accept,NORMAL
2809,103,N,N,0.0,0.9549,0.1994,0.9131,normal,accept,NORMAL
2810,103,N,N,0.0,0.9755,0.1265,0.9538,normal,accept,NORMAL
2811,103,N,N,0.0,0.9289,0.2738,0.8613,normal,accept,NORMAL
2812,103,N,N,0.0,0.9215,0.2923,0.8465,normal,accept,NORMAL
2813,103,N,N,0.0,0.9464,0.2263,0.8966,normal,accept,NORMAL
2814,103,N,N,0.0,0.9192,0.2993,0.842,normal,accept,NORMAL
2815,103,N,N,0.0,0.9257,0.2805,0.8546,normal,accept,NORMAL
2816,103,N,N,0.0,0.967,0.1567,0.9367,normal,accept,NORMAL
2817,103,N,N,0.0,0.9681,0.1537,0.9391,normal,accept,NORMAL
2818,103,N,N,0.0,0.9332,0.2626,0.8701,normal,accept,NORMAL
2819,103,N,N,0.0,0.9388,0.2475,0.8813,normal,accept,NORMAL
2820,103,N,N,0.0,0.9586,0.1866,0.9203,normal,accept,NORMAL
2821,103,N,N,0.0,0.9456,0.2264,0.8944,normal,accept,NORMAL
2822,103,N,N,0.0,0.9556,0.1961,0.9144,normal,accept,NORMAL
2823,103,N,N,0.0,0.9675,0.1548,0.9376,normal,accept,NORMAL
2824,103,N,N,0.0,0.9657,0.1617,0.9343,normal,accept,NORMAL
2825,103,N,N,0.0,0.9686,0.1507,0.9399,normal,accept,NORMAL
2826,103,N,N,0.0,0.9678,0.1556,0.9391,normal,accept,NORMAL
2827,103,N,N,0.0,0.9516,0.2074,0.9061,normal,accept,NORMAL
2828,103,N,N,0.0,0.9177,0.3028,0.8391,normal,accept,NORMAL
2829,103,N,N,0.0,0.9149,0.3115,0.8338,normal,accept,NORMAL
2830,103,N,N,0.0,0.9643,0.1657,0.9311,normal,accept,NORMAL
2831,103,N,N,0.0,0.9686,0.1514,0.9399,normal,accept,NORMAL
2832,103,N,N,0.0,0.9741,0.1316,0.9509,normal,accept,NORMAL
2833,103,N,N,0.0,0.961,0.1781,0.9252,normal,accept,NORMAL
2834,103,N,N,0.0,0.9479,0.2203,0.8993,normal,accept,NORMAL
2835,103,N,N,0.0,0.9662,0.1613,0.9355,normal,accept,NORMAL
2836,103,N,N,0.0,0.9614,0.1766,0.9259,normal,accept,NORMAL
2837,103,N,N,0.0,0.9676,0.1557,0.9381,normal,accept,NORMAL
2838,103,N,N,0.0,0.9486,0.2193,0.9008,normal,accept,NORMAL
2839,103,N,N,0.0,0.9329,0.2673,0.8705,normal,accept,NORMAL
2840,103,N,N,0.0,0.9647,0.1639,0.932,normal,accept,NORMAL
2841,103,N,N,0.0,0.935,0.257,0.8735,normal,accept,NORMAL
2842,103,N,N,0.0,0.9184,0.3032,0.841,normal,accept,NORMAL
2843,103,N,N,0.0,0.9595,0.1835,0.922,normal,accept,NORMAL
2844,103,N,N,0.0,0.9802,0.1078,0.9631,normal,accept,NORMAL
2845,103,N,N,0.0,0.9677,0.155,0.9382,normal,accept,NORMAL
2846,103,N,N,0.0,0.9664,0.1605,0.936,normal,accept,NORMAL
2847,103,N,N,0.0,0.9721,0.1391,0.947,normal,accept,NORMAL
2848,103,N,N,0.0,0.9409,0.242,0.8856,normal,accept,NORMAL
2849,103,N,N,0.0,0.9402,0.2431,0.8839,normal,accept,NORMAL
2850,103,N,N,0.0,0.971,0.1427,0.9449,normal,accept,NORMAL
2851,103,N,N,0.0,0.9585,0.1873,0.9203,normal,accept,NORMAL
2852,103,N,N,0.0,0.9715,0.1409,0.9456,normal,accept,NORMAL
2853,103,N,N,0.0,0.9587,0.1858,0.9204,normal,accept,NORMAL
2854,103,N,N,0.0,0.9671,0.1579,0.9374,normal,accept,NORMAL
2855,103,N,N,0.0,0.9553,0.1956,0.9134,normal,accept,NORMAL
2856,103,N,N,0.0,0.9434,0.2319,0.89,normal,accept,NORMAL
2857,103,N,N,0.0,0.9576,0.1894,0.9182,normal,accept,NORMAL
2858,103,N,N,0.0,0.9598,0.1846,0.9234,normal,accept,NORMAL
2859,103,N,N,0.0,0.9456,0.2279,0.8947,normal,accept,NORMAL
2860,103,N,N,0.0,0.9382,0.2481,0.8796,normal,accept,NORMAL
2861,103,N,N,0.0,0.9271,0.2803,0.8581,normal,accept,NORMAL
2862,103,N,N,0.0,0.9283,0.2772,0.8607,normal,accept,NORMAL
2863,103,N,N,0.0,0.9482,0.2195,0.9,normal,accept,NORMAL
2864,103,N,N,0.0,0.9537,0.202,0.9107,normal,accept,NORMAL
2865,103,N,N,0.0,0.9657,0.1648,0.9351,normal,accept,NORMAL
2866,103,N,N,0.0,0.9731,0.1349,0.949,normal,accept,NORMAL
2867,103,N,N,0.0,0.9611,0.1771,0.925,normal,accept,NORMAL
2868,103,N,N,0.0,0.9238,0.2894,0.8519,normal,accept,NORMAL
2869,103,N,N,0.0,0.9387,0.2471,0.8808,normal,accept,NORMAL
2870,103,N,N,0.0,0.9424,0.2364,0.8883,normal,accept,NORMAL
2871,103,N,N,0.0,0.9283,0.2758,0.8602,normal,accept,NORMAL
2872,103,N,N,0.0,0.9664,0.161,0.936,normal,accept,NORMAL
2873,103,N,N,0.0,0.9714,0.1424,0.946,normal,accept,NORMAL
2874,103,N,N,0.0,0.9758,0.1245,0.9542,normal,accept,NORMAL
2875,103,N,N,0.0,0.9668,0.1576,0.9363,normal,accept,NORMAL
2876,103,N,N,0.0,0.9663,0.1605,0.9357,normal,accept,NORMAL
2877,103,N,N,0.0,0.9615,0.1753,0.9257,normal,accept,NORMAL
2878,103,N,N,0.0,0.9507,0.2125,0.9052,normal,accept,NORMAL
2879,103,N,N,0.0,0.9741,0.1314,0.951,normal,accept,NORMAL
2880,103,N,N,0.0,0.9753,0.1281,0.9538,normal,accept,NORMAL
2881,103,N,N,0.0,0.9571,0.1923,0.9177,normal,accept,NORMAL
2882,103,N,N,0.0,0.9403,0.2448,0.8848,normal,accept,NORMAL
2883,103,N,N,0.0,0.9166,0.3062,0.837,normal,accept,NORMAL
2884,103,N,N,0.0,0.9345,0.26,0.8729,normal,accept,NORMAL
2885,103,N,N,0.0,0.9628,0.172,0.9287,normal,accept,NORMAL
2886,103,N,N,0.0,0.9434,0.2357,0.8907,normal,accept,NORMAL
2887,103,N,N,0.0,0.9679,0.1532,0.9383,normal,accept,NORMAL
2888,103,N,N,0.0,0.979,0.1111,0.9604,normal,accept,NORMAL
2889,103,N,N,0.0,0.9696,0.1486,0.9421,normal,accept,NORMAL
2890,103,N,N,0.0,0.9372,0.2521,0.8783,normal,accept,NORMAL
2891,103,N,N,0.0,0.9512,0.2106,0.9058,normal,accept,NORMAL
2892,103,N,N,0.0,0.9702,0.1452,0.943,normal,accept,NORMAL
2893,103,N,N,0.0,0.9654,0.1634,0.9337,normal,accept,NORMAL
2894,103,N,N,0.0,0.9538,0.203,0.9112,normal,accept,NORMAL
2895,103,N,N,0.0,0.9384,0.2477,0.88,normal,accept,NORMAL
2896,103,N,N,0.0,0.9728,0.1372,0.9486,normal,accept,NORMAL
2897,103,N,N,0.0,0.9637,0.1689,0.9304,normal,accept,NORMAL
2898,103,N,N,0.0,0.9503,0.2119,0.9035,normal,accept,NORMAL
2899,103,N,N,0.0,0.959,0.1836,0.9206,normal,accept,NORMAL
2900,103,N,N,0.0,0.9656,0.1618,0.934,normal,accept,NORMAL
2901,103,N,N,0.0,0.9686,0.1519,0.9402,normal,accept,NORMAL
2902,103,N,N,0.0,0.9716,0.1406,0.9459,normal,accept,NORMAL
2903,103,N,N,0.0,0.9309,0.2696,0.8655,normal,accept,NORMAL
2904,103,N,N,0.0,0.921,0.2967,0.8462,normal,accept,NORMAL
2905,103,N,N,0.0,0.9471,0.2233,0.8978,normal,accept,NORMAL
2906,103,N,N,0.0,0.9715,0.1418,0.9459,normal,accept,NORMAL
2907,103,N,N,0.0,0.9556,0.1957,0.9143,normal,accept,NORMAL
2908,103,N,N,0.0,0.9543,0.2006,0.9119,normal,accept,NORMAL
2909,103,N,N,0.0,0.9809,0.1047,0.9645,normal,accept,NORMAL
2910,103,N,N,0.0,0.9596,0.1835,0.9226,normal,accept,NORMAL
2911,103,N,N,0.0,0.945,0.2293,0.8935,normal,accept,NORMAL
2912,103,N,N,0.0,0.9158,0.3111,0.8361,normal,accept,NORMAL
2913,103,N,N,0.0,0.9692,0.1504,0.9415,normal,accept,NORMAL
